id,posted_time,funded_time,lender_count
874828,2015-04-23 13:10:47+00:00,2015-05-01 15:30:10+00:00,18
897124,2015-06-04 18:00:56+00:00,2015-06-17 15:52:22+00:00,37
758899,2014-08-22 20:58:23+00:00,2014-08-30 16:14:49+00:00,55
953837,2015-09-26 15:29:18+00:00,2015-10-27 05:38:50+00:00,95
1081640,2014-06-04 14:51:59+00:00,2014-07-15 13:29:31+00:00,7
660022,2014-01-21 15:14:53+00:00,2014-02-19 19:05:32+00:00,50
891490,2015-05-25 18:52:27+00:00,2015-06-22 15:33:01+00:00,57
1011926,2016-01-21 14:21:59+00:00,2016-02-22 14:06:04+00:00,27
657879,2014-01-16 07:48:17+00:00,2014-01-17 14:56:23+00:00,21
1045754,2016-03-29 11:15:16+00:00,2016-04-25 17:19:38+00:00,70
1279613,2017-04-16 11:38:46+00:00,2017-04-26 06:30:29+00:00,8
1143905,2016-09-01 13:39:06+00:00,2016-09-15 07:00:57+00:00,46
1304078,2017-05-23 06:39:16+00:00,2017-05-29 13:15:13+00:00,1
722307,2014-06-09 19:41:16+00:00,2014-06-16 19:26:36+00:00,6
1033531,2016-03-04 07:24:21+00:00,2016-03-08 22:26:17+00:00,4
1165549,2016-10-10 20:49:23+00:00,2016-10-22 01:56:02+00:00,23
897309,2015-06-05 03:37:51+00:00,2015-06-19 01:44:12+00:00,7
1151999,2016-09-16 18:46:32+00:00,2016-09-22 21:56:24+00:00,51
826614,2015-01-10 22:09:46+00:00,2015-01-23 21:15:59+00:00,13
666784,2014-02-07 10:13:02+00:00,2014-02-09 12:23:52+00:00,9
760419,2014-08-26 20:30:09+00:00,2014-09-20 12:34:29+00:00,12
1122259,2016-07-25 00:57:32+00:00,2016-08-01 22:40:36+00:00,6
745422,2014-07-26 15:05:52+00:00,2014-08-21 00:25:07+00:00,7
768760,2014-09-15 15:14:00+00:00,2014-09-25 18:24:53+00:00,31
1152074,2016-09-16 22:19:19+00:00,2016-09-27 15:42:50+00:00,52
1046873,2016-03-30 16:06:29+00:00,2016-04-15 13:16:56+00:00,11
952968,2015-09-24 10:20:08+00:00,2015-10-13 23:14:39+00:00,6
1268953,2017-03-29 04:17:37+00:00,2017-05-01 19:00:25+00:00,23
985260,2015-11-25 13:26:45+00:00,2015-12-24 21:43:05+00:00,33
1154195,2016-09-20 19:30:38+00:00,2016-09-26 19:11:04+00:00,8
1139713,2016-08-25 11:56:29+00:00,2016-09-05 08:35:00+00:00,7
1192841,2016-11-25 04:29:30+00:00,2016-12-15 04:36:40+00:00,17
1244354,2017-02-22 00:00:00+00:00,2017-04-03 02:39:12+00:00,35
1327885,2017-06-27 06:17:23+00:00,2017-07-06 23:00:53+00:00,1
1270398,2017-03-30 13:30:26+00:00,2017-04-21 18:50:18+00:00,36
874580,2015-04-23 08:18:12+00:00,2015-05-07 20:26:14+00:00,44
1053753,2016-04-13 14:30:37+00:00,2016-04-22 05:07:59+00:00,40
750746,2014-08-07 05:17:47+00:00,2014-09-02 16:12:43+00:00,24
1098366,2016-06-13 04:37:35+00:00,2016-07-16 14:14:48+00:00,5
963901,2015-10-16 02:17:11+00:00,2015-10-27 01:30:31+00:00,11
1326357,2017-06-23 06:15:34+00:00,2017-07-03 15:59:12+00:00,7
944352,2015-09-07 13:43:21+00:00,,39
1008021,2016-01-14 03:07:09+00:00,2016-01-17 19:50:44+00:00,9
1092210,2016-05-31 09:58:27+00:00,2016-06-22 07:18:26+00:00,36
1188064,2016-11-18 15:37:22+00:00,2016-11-21 21:00:05+00:00,60
924814,2015-07-29 05:33:08+00:00,2015-08-29 02:03:28+00:00,78
796109,2014-11-10 09:35:16+00:00,2014-11-17 21:30:53+00:00,36
1248634,2017-03-01 09:49:37+00:00,2017-03-08 15:51:06+00:00,17
843192,2015-02-19 05:34:02+00:00,2015-03-23 14:25:20+00:00,48
729346,2014-06-23 14:58:13+00:00,2014-07-25 19:16:15+00:00,29
715969,2014-05-26 09:34:50+00:00,2014-06-03 02:54:10+00:00,11
1032716,2016-03-03 06:26:27+00:00,2016-03-06 20:38:25+00:00,4
718304,2014-05-30 06:49:28+00:00,2014-06-05 08:09:23+00:00,9
1193021,2016-11-25 07:37:49+00:00,2016-12-03 16:18:39+00:00,12
1231597,2017-02-03 06:13:49+00:00,2017-02-05 17:43:42+00:00,5
1110746,2016-07-03 08:51:47+00:00,2016-07-21 19:03:34+00:00,26
1109834,2016-06-30 16:48:50+00:00,,29
913005,2015-07-04 15:26:01+00:00,2015-08-17 00:04:25+00:00,39
1161451,2016-10-01 09:03:41+00:00,2016-10-13 13:57:06+00:00,4
812649,2014-12-10 04:22:59+00:00,2014-12-23 14:24:46+00:00,26
877514,2015-04-28 14:58:38+00:00,2015-05-18 22:28:22+00:00,4
1052284,2016-04-11 07:55:32+00:00,2016-04-16 15:40:54+00:00,12
980865,2015-11-18 12:47:27+00:00,2015-12-20 22:36:43+00:00,7
828545,2015-01-15 20:44:06+00:00,2015-01-18 06:56:51+00:00,12
767574,2014-09-12 07:35:06+00:00,2014-10-08 21:28:01+00:00,55
721252,2014-06-06 12:05:01+00:00,2014-06-11 23:44:23+00:00,8
1082509,2014-08-11 09:35:46+00:00,2014-08-15 12:17:22+00:00,6
1331399,2017-07-02 05:39:49+00:00,2017-07-11 16:11:11+00:00,56
870955,2015-04-17 03:44:40+00:00,2015-05-01 09:07:00+00:00,42
1185721,2016-11-16 05:51:24+00:00,2016-11-23 08:30:37+00:00,11
969526,2015-10-27 05:46:45+00:00,2015-12-07 17:00:42+00:00,17
1130201,2016-08-08 11:48:31+00:00,2016-08-18 00:05:43+00:00,19
794465,2014-11-06 00:50:54+00:00,,33
1288569,2017-04-28 08:25:46+00:00,2017-05-06 10:53:37+00:00,10
1320133,2017-06-15 03:33:13+00:00,,3
932233,2015-08-14 08:18:39+00:00,,9
1243851,2017-02-22 09:09:00+00:00,2017-03-07 19:20:02+00:00,17
799602,2014-11-17 13:02:58+00:00,2014-12-22 19:42:49+00:00,51
1315232,2017-06-07 07:06:12+00:00,2017-06-19 12:35:13+00:00,1
948814,2015-09-17 09:35:17+00:00,2015-09-22 22:44:51+00:00,20
761565,2014-08-28 14:33:56+00:00,2014-09-11 12:12:40+00:00,3
1308503,2017-05-29 02:49:54+00:00,2017-06-06 20:15:16+00:00,1
732168,2014-06-29 03:28:44+00:00,2014-07-09 07:02:49+00:00,13
1305417,2017-05-24 08:26:09+00:00,2017-05-31 11:07:04+00:00,2
885201,2015-05-14 06:48:56+00:00,2015-05-22 21:02:50+00:00,10
1289324,2017-04-29 05:04:02+00:00,2017-05-19 04:19:25+00:00,43
699817,2014-04-21 04:45:13+00:00,2014-04-28 17:05:30+00:00,18
902284,2015-06-16 05:48:43+00:00,2015-07-02 11:31:04+00:00,12
779592,2014-10-07 12:27:21+00:00,2014-10-12 20:15:09+00:00,8
1173208,2016-10-24 10:06:08+00:00,2016-10-31 19:33:06+00:00,6
1154225,2016-09-20 20:56:49+00:00,,15
967330,2015-10-22 11:55:26+00:00,2015-11-17 23:32:21+00:00,1
950576,2015-09-21 06:12:59+00:00,2015-09-24 18:52:36+00:00,3
925267,2015-07-29 17:02:34+00:00,,23
743188,2014-07-22 14:32:03+00:00,2014-07-30 20:34:07+00:00,97
1093854,2016-06-02 10:22:20+00:00,,26
954510,2015-09-28 13:02:22+00:00,2015-10-20 13:13:25+00:00,38
1318116,2017-06-12 14:56:41+00:00,2017-06-24 21:11:02+00:00,4
1283878,2017-04-21 20:18:27+00:00,2017-04-27 09:17:59+00:00,19
869324,2015-04-13 22:01:59+00:00,2015-05-18 20:56:03+00:00,28
926341,2015-07-31 10:50:42+00:00,2015-08-06 00:42:07+00:00,8
1130706,2016-08-09 10:40:25+00:00,2016-08-18 14:30:51+00:00,39
936188,2015-08-21 07:36:12+00:00,2015-09-27 19:22:56+00:00,12
969871,2015-10-27 15:56:59+00:00,2015-11-08 14:40:37+00:00,35
862797,2015-03-27 13:00:49+00:00,2015-04-14 15:18:54+00:00,36
843416,2015-02-19 11:44:30+00:00,2015-02-28 21:55:14+00:00,27
1305412,2017-05-24 08:24:13+00:00,2017-06-01 22:05:40+00:00,6
791073,2014-10-29 13:12:34+00:00,2014-11-03 22:22:49+00:00,4
1188074,2016-11-18 16:20:23+00:00,2016-12-21 16:24:34+00:00,21
1262346,2017-03-21 06:55:47+00:00,2017-03-25 20:18:09+00:00,8
1284277,2017-04-24 03:05:47+00:00,2017-05-01 13:21:10+00:00,16
920652,2015-07-21 11:09:52+00:00,2015-07-26 13:32:26+00:00,23
753184,2014-08-12 12:51:05+00:00,2014-08-14 15:00:30+00:00,69
860223,2015-03-23 14:38:02+00:00,2015-04-02 02:21:04+00:00,55
1193932,2016-11-27 15:02:54+00:00,2016-12-05 00:00:09+00:00,48
735548,2014-07-07 14:10:16+00:00,2014-07-13 18:57:33+00:00,10
1227230,2017-01-26 04:15:11+00:00,2017-03-01 14:55:46+00:00,24
828695,2015-01-16 05:47:23+00:00,,12
1091505,2016-05-30 10:12:25+00:00,2016-06-18 16:19:39+00:00,112
996457,2015-12-17 11:45:29+00:00,2015-12-23 11:40:32+00:00,28
805497,2014-11-25 20:13:30+00:00,2014-12-01 14:18:29+00:00,12
1240586,2017-02-17 07:26:12+00:00,2017-02-24 01:49:16+00:00,7
1002347,2015-12-30 16:30:55+00:00,2016-01-17 15:32:07+00:00,48
975131,2015-11-08 16:33:33+00:00,2015-11-19 01:14:59+00:00,4
1199069,2016-12-06 08:04:03+00:00,2016-12-20 09:17:34+00:00,8
993324,2015-12-11 03:12:16+00:00,2015-12-16 01:12:47+00:00,6
1321883,2017-06-17 02:36:15+00:00,2017-06-19 19:28:43+00:00,33
1059648,2016-04-24 04:35:26+00:00,2016-04-30 18:10:17+00:00,2
661134,2014-01-23 19:57:12+00:00,2014-01-26 17:11:35+00:00,14
970417,2015-10-28 13:11:29+00:00,2015-11-20 21:50:38+00:00,5
907879,2015-06-25 07:26:57+00:00,2015-07-17 16:15:58+00:00,11
1093895,2016-06-02 11:52:46+00:00,,1
793524,2014-11-04 04:17:00+00:00,2014-12-02 21:11:56+00:00,13
1206829,2016-12-20 08:18:24+00:00,2016-12-24 20:48:03+00:00,30
1307187,2017-05-26 01:57:43+00:00,2017-06-03 10:58:14+00:00,1
1019283,2016-02-08 07:12:48+00:00,2016-02-12 14:47:38+00:00,19
806185,2014-11-26 12:46:36+00:00,2014-12-02 01:08:59+00:00,26
929638,2015-08-10 01:28:53+00:00,2015-08-10 21:25:18+00:00,5
1208083,2016-12-21 10:52:39+00:00,2017-01-21 18:17:30+00:00,61
860034,2015-03-23 09:32:32+00:00,2015-04-25 17:32:18+00:00,22
1244239,2017-02-22 18:59:01+00:00,2017-02-28 13:50:04+00:00,16
928944,2015-08-06 22:55:22+00:00,2015-08-17 08:18:04+00:00,6
1182199,2016-11-09 07:18:28+00:00,2016-12-08 21:07:45+00:00,9
1227291,2017-01-26 06:01:13+00:00,2017-01-27 02:35:12+00:00,2
916435,2015-07-13 12:11:45+00:00,2015-07-25 17:39:38+00:00,23
654594,2014-01-07 08:27:04+00:00,2014-01-09 06:59:23+00:00,6
939660,2015-08-28 03:02:13+00:00,,47
811429,2014-12-08 01:52:53+00:00,2014-12-18 15:45:49+00:00,14
837199,2015-02-06 16:16:50+00:00,2015-03-06 18:34:11+00:00,144
1235922,2017-02-10 09:43:32+00:00,2017-02-18 16:17:22+00:00,33
1117184,2016-07-15 21:11:33+00:00,2016-08-02 23:37:35+00:00,8
1310297,2017-05-30 14:43:30+00:00,,17
1071990,2016-05-19 16:57:43+00:00,2016-05-24 22:32:11+00:00,117
1020501,2016-02-10 06:09:38+00:00,2016-02-12 17:22:51+00:00,8
1148829,2016-09-12 04:17:42+00:00,2016-09-21 23:50:20+00:00,20
1229565,2017-01-31 05:45:43+00:00,2017-01-31 11:43:12+00:00,5
692063,2014-04-01 15:02:34+00:00,2014-04-14 23:09:01+00:00,1
1146391,2016-09-06 12:10:53+00:00,2016-09-17 19:43:57+00:00,21
1166233,2016-10-11 23:13:42+00:00,2016-10-19 19:25:11+00:00,12
1220552,2017-01-15 18:04:42+00:00,2017-01-15 18:22:07+00:00,1
721489,2014-06-06 20:05:29+00:00,2014-07-15 16:58:20+00:00,21
941739,2015-09-01 10:12:37+00:00,2015-10-03 14:50:34+00:00,44
810737,2014-12-04 22:04:46+00:00,2014-12-14 14:24:20+00:00,26
743416,2014-07-23 02:36:34+00:00,2014-07-31 19:26:22+00:00,34
791688,2014-10-30 10:15:59+00:00,2014-11-30 02:03:59+00:00,19
909991,2015-06-29 05:58:22+00:00,,19
831830,2015-01-23 12:46:50+00:00,2015-02-26 01:46:45+00:00,48
895337,2015-06-02 03:35:22+00:00,2015-06-05 17:59:45+00:00,1
1289657,2017-04-30 10:46:22+00:00,2017-05-06 21:56:46+00:00,4
1209291,2016-12-22 19:17:00+00:00,2016-12-23 09:47:59+00:00,10
1223045,2017-01-19 11:27:21+00:00,2017-02-18 18:36:58+00:00,18
839282,2015-02-11 16:37:57+00:00,2015-02-25 19:19:00+00:00,78
948231,2015-09-16 09:16:35+00:00,2015-10-23 05:52:55+00:00,20
813843,2014-12-12 08:22:52+00:00,2014-12-17 15:04:52+00:00,3
675719,2014-02-24 13:42:19+00:00,2014-04-07 02:50:22+00:00,10
1211315,2016-12-27 17:12:49+00:00,2017-01-26 15:58:50+00:00,45
966773,2015-10-22 01:59:13+00:00,2015-10-25 11:53:25+00:00,4
1149483,2016-09-13 11:13:14+00:00,2016-09-23 05:40:26+00:00,11
711823,2014-05-19 07:47:42+00:00,2014-05-23 09:07:14+00:00,17
1061687,2016-04-27 12:45:25+00:00,2016-05-01 18:00:28+00:00,3
959041,2015-10-07 06:29:47+00:00,2015-10-09 23:26:55+00:00,6
883924,2015-05-12 13:03:11+00:00,,10
803205,2014-11-21 23:09:16+00:00,2014-12-19 04:44:54+00:00,32
1014308,2016-01-27 02:17:35+00:00,2016-02-09 15:25:48+00:00,111
705758,2014-05-05 11:53:54+00:00,2014-05-06 16:15:02+00:00,17
1315096,2017-06-07 05:36:42+00:00,2017-06-19 07:24:52+00:00,2
1051858,2016-04-09 08:32:59+00:00,2016-04-18 01:50:03+00:00,8
1243791,2017-02-22 08:23:22+00:00,2017-03-01 12:17:17+00:00,14
1310351,2017-05-30 15:45:08+00:00,2017-06-22 01:09:40+00:00,11
1191695,2016-11-24 02:34:54+00:00,2016-11-30 13:49:08+00:00,1
834943,2015-01-31 16:37:12+00:00,2015-02-25 10:36:59+00:00,12
1023041,2016-02-16 00:19:08+00:00,2016-02-17 13:17:13+00:00,17
665580,2014-02-05 02:44:48+00:00,2014-02-06 19:24:41+00:00,21
1143490,2016-09-01 05:19:05+00:00,2016-09-13 20:37:17+00:00,26
1207863,2016-12-21 08:52:49+00:00,2016-12-25 13:24:54+00:00,18
957175,2015-10-02 13:43:00+00:00,2015-11-09 17:29:04+00:00,7
1151248,2016-09-15 17:06:42+00:00,2016-10-16 00:00:57+00:00,25
1007831,2016-01-13 15:29:16+00:00,2016-01-27 14:10:10+00:00,32
1148703,2016-09-10 15:12:11+00:00,2016-09-12 23:01:22+00:00,67
955138,2015-09-29 14:27:06+00:00,2015-11-02 20:13:22+00:00,192
819090,2014-12-22 11:39:14+00:00,2014-12-31 20:19:02+00:00,54
1085054,2014-10-30 08:27:19+00:00,2014-11-19 02:30:20+00:00,48
1131975,2016-08-11 10:27:39+00:00,2016-08-28 23:35:17+00:00,11
1273453,2017-04-05 02:55:22+00:00,2017-04-13 09:06:48+00:00,34
728733,2014-06-21 16:53:12+00:00,2014-07-25 22:55:33+00:00,51
1067634,2016-05-12 06:02:08+00:00,,7
1046936,2016-03-30 18:52:33+00:00,2016-04-06 18:44:27+00:00,1
948122,2015-09-16 07:02:15+00:00,2015-09-20 16:16:26+00:00,3
999876,2015-12-23 22:42:16+00:00,2016-01-04 17:17:25+00:00,18
914349,2015-07-07 23:21:00+00:00,2015-07-24 21:39:39+00:00,29
1233939,2017-02-08 01:30:51+00:00,2017-02-11 01:48:40+00:00,6
806413,2014-11-26 20:48:51+00:00,,13
1116004,2016-07-14 03:10:47+00:00,2016-07-26 21:05:22+00:00,22
1193907,2016-11-27 06:54:06+00:00,2016-11-30 16:37:39+00:00,68
965775,2015-10-20 07:10:17+00:00,2015-11-17 21:44:01+00:00,110
1034742,2016-03-07 20:37:10+00:00,2016-03-09 00:22:48+00:00,18
804369,2014-11-24 12:48:08+00:00,2014-12-18 20:37:48+00:00,46
831797,2015-01-23 11:57:03+00:00,2015-02-20 07:39:57+00:00,25
1031755,2016-03-01 19:56:40+00:00,2016-03-06 10:54:06+00:00,6
1228772,2017-01-30 01:30:30+00:00,2017-01-30 17:41:12+00:00,4
1003385,2016-01-04 11:12:41+00:00,2016-01-18 15:34:33+00:00,20
807696,2014-11-28 11:04:30+00:00,2015-01-17 03:08:49+00:00,14
1188380,2016-11-20 05:58:20+00:00,2016-11-22 10:17:57+00:00,11
842930,2015-02-18 11:40:07+00:00,2015-03-20 17:38:28+00:00,13
859909,2015-03-23 07:17:24+00:00,2015-04-18 13:12:12+00:00,67
1117214,2016-07-15 22:02:36+00:00,2016-07-18 14:46:13+00:00,39
796836,2014-11-11 18:28:19+00:00,2014-12-22 01:40:15+00:00,21
681869,2014-03-11 11:59:51+00:00,2014-04-11 14:29:04+00:00,97
1009934,2016-01-18 15:17:37+00:00,2016-01-19 22:54:38+00:00,11
1110459,2016-07-01 17:20:08+00:00,2016-07-11 16:02:23+00:00,4
1001904,2015-12-29 21:19:46+00:00,2016-01-17 18:44:31+00:00,9
1042629,2016-03-22 16:06:44+00:00,2016-03-26 23:34:37+00:00,17
1286593,2017-04-26 09:20:31+00:00,2017-05-03 02:40:26+00:00,7
722390,2014-06-10 00:05:04+00:00,2014-07-03 15:19:18+00:00,24
955030,2015-09-29 09:52:33+00:00,2015-10-20 20:20:18+00:00,2
668448,2014-02-11 20:16:37+00:00,2014-02-14 17:37:02+00:00,20
1013875,2016-01-26 07:05:09+00:00,2016-02-23 21:21:45+00:00,20
741768,2014-07-19 12:01:53+00:00,2014-07-29 13:31:55+00:00,11
1095995,2016-06-07 06:56:45+00:00,2016-06-14 13:32:50+00:00,4
1202016,2016-12-12 05:41:51+00:00,2017-01-12 19:20:19+00:00,30
752256,2014-08-11 01:17:10+00:00,2014-08-19 10:58:13+00:00,10
1127288,2016-08-02 01:14:57+00:00,2016-08-18 17:23:08+00:00,6
1002544,2015-12-30 21:30:04+00:00,2016-01-27 21:09:29+00:00,19
802964,2014-11-21 14:06:22+00:00,2015-01-17 22:04:22+00:00,22
1258035,2017-03-15 11:23:36+00:00,2017-03-21 22:01:14+00:00,12
1128637,2016-08-04 03:42:39+00:00,2016-08-15 18:07:00+00:00,16
950448,2015-09-21 04:02:18+00:00,2015-09-24 05:19:14+00:00,6
810172,2014-12-04 00:45:58+00:00,2014-12-08 00:04:58+00:00,3
1333133,2017-07-04 14:40:41+00:00,2017-07-12 16:26:06+00:00,2
1326984,2017-06-23 20:01:40+00:00,2017-06-27 00:24:46+00:00,15
977440,2015-11-12 05:45:35+00:00,2015-11-22 11:22:21+00:00,12
658018,2014-01-16 11:51:42+00:00,2014-01-17 15:49:17+00:00,81
1298124,2017-05-14 16:23:32+00:00,,43
1005824,2016-01-08 14:05:10+00:00,2016-01-18 10:08:03+00:00,12
1300942,2017-05-18 09:43:22+00:00,2017-05-27 23:13:53+00:00,4
680882,2014-03-08 03:28:44+00:00,2014-03-10 14:42:44+00:00,7
1225431,2017-01-24 02:05:49+00:00,2017-01-28 21:42:28+00:00,27
676266,2014-02-25 11:43:25+00:00,2014-02-28 05:34:02+00:00,18
710865,2014-05-16 00:55:12+00:00,2014-05-19 17:18:33+00:00,24
1089508,2015-07-06 11:06:46+00:00,,3
977557,2015-11-12 07:33:29+00:00,2015-11-23 22:35:53+00:00,11
949394,2015-09-18 06:28:44+00:00,2015-10-22 14:53:06+00:00,22
1020899,2016-02-10 14:52:05+00:00,2016-03-08 22:15:51+00:00,19
720863,2014-06-05 19:03:17+00:00,2014-07-10 14:24:58+00:00,17
1311821,2017-06-01 08:05:45+00:00,2017-06-12 00:19:53+00:00,5
1280755,2017-04-18 08:50:58+00:00,2017-04-27 10:10:30+00:00,8
830854,2015-01-21 19:37:20+00:00,2015-01-26 19:18:38+00:00,53
706167,2014-05-06 10:20:59+00:00,2014-05-22 18:28:02+00:00,201
962087,2015-10-13 07:16:02+00:00,2015-10-18 14:23:19+00:00,30
1067813,2016-05-12 09:25:39+00:00,2016-05-17 21:55:56+00:00,33
888409,2015-05-20 07:09:10+00:00,2015-06-03 17:10:38+00:00,25
1289212,2017-04-28 21:11:43+00:00,2017-05-06 20:47:53+00:00,10
1318924,2017-06-13 15:32:20+00:00,2017-06-22 13:20:07+00:00,11
1002858,2015-12-31 17:13:23+00:00,2016-01-04 11:56:30+00:00,27
1290697,2017-05-02 14:17:00+00:00,2017-05-11 16:22:03+00:00,9
1310115,2017-05-30 10:05:45+00:00,2017-06-09 04:44:43+00:00,2
1074005,2016-05-23 17:14:58+00:00,2016-05-30 21:04:37+00:00,9
945909,2015-09-10 17:55:41+00:00,2015-09-23 02:54:30+00:00,13
910976,2015-06-30 20:49:05+00:00,2015-08-14 12:56:08+00:00,20
1248038,2017-02-28 11:38:23+00:00,2017-03-17 16:55:49+00:00,15
788578,2014-10-24 10:29:33+00:00,2014-12-02 17:18:48+00:00,5
1199319,2016-12-06 11:18:28+00:00,2016-12-17 15:13:30+00:00,4
1087808,2015-03-04 11:00:34+00:00,2015-03-13 06:17:11+00:00,3
954191,2015-09-28 06:52:45+00:00,2015-10-26 15:47:59+00:00,10
1122590,2016-07-25 08:06:24+00:00,2016-08-21 21:23:54+00:00,18
756380,2014-08-19 08:11:03+00:00,2014-09-17 14:29:28+00:00,81
1155902,2016-09-22 16:49:56+00:00,2016-09-29 00:27:17+00:00,19
1122883,2016-07-25 13:58:49+00:00,,18
734664,2014-07-04 09:57:08+00:00,2014-07-10 12:50:19+00:00,15
814550,2014-12-15 06:12:59+00:00,2014-12-17 17:21:16+00:00,11
1131711,2016-08-11 04:37:29+00:00,2016-08-23 03:33:37+00:00,24
708939,2014-05-12 20:12:53+00:00,2014-05-23 10:45:35+00:00,39
956200,2015-10-01 04:52:53+00:00,2015-10-26 17:15:27+00:00,40
828517,2015-01-15 17:55:46+00:00,2015-01-16 13:51:27+00:00,1
774169,2014-09-24 14:34:56+00:00,2014-10-17 15:09:00+00:00,16
687699,2014-03-22 19:10:35+00:00,2014-04-02 12:48:43+00:00,38
665436,2014-02-04 12:55:58+00:00,2014-03-06 17:22:29+00:00,57
1012736,2016-01-23 14:45:04+00:00,2016-02-21 15:16:42+00:00,33
1007502,2016-01-13 07:37:37+00:00,2016-01-17 11:55:39+00:00,30
1150118,2016-09-14 08:39:18+00:00,2016-09-14 11:19:12+00:00,15
1191472,2016-11-23 15:39:47+00:00,2016-11-30 00:58:40+00:00,1
1266397,2017-03-24 21:21:58+00:00,2017-03-29 23:00:35+00:00,11
1099168,2016-06-14 05:12:03+00:00,2016-07-19 17:45:53+00:00,9
915885,2015-07-10 17:30:08+00:00,2015-07-23 18:51:37+00:00,10
992863,2015-12-10 08:06:39+00:00,2015-12-15 17:10:21+00:00,5
1180410,2016-11-04 14:26:03+00:00,2016-11-08 15:36:41+00:00,6
1230213,2017-01-31 20:11:02+00:00,2017-02-20 20:28:36+00:00,21
1031724,2016-03-01 16:12:27+00:00,,24
915572,2015-07-10 06:28:07+00:00,,10
752343,2014-08-11 05:42:26+00:00,2014-08-21 17:33:24+00:00,6
1293851,2017-05-07 16:03:59+00:00,,14
932640,2015-08-14 17:32:22+00:00,2015-08-27 02:35:13+00:00,8
993261,2015-12-10 23:23:19+00:00,2016-01-07 13:48:00+00:00,6
1046660,2016-03-30 11:32:56+00:00,2016-04-25 16:27:59+00:00,9
904036,2015-06-18 10:40:30+00:00,2015-06-23 15:22:55+00:00,52
676465,2014-02-25 16:54:16+00:00,2014-03-17 14:37:56+00:00,11
1298066,2017-05-14 11:15:21+00:00,2017-05-20 14:02:29+00:00,10
709410,2014-05-13 13:05:28+00:00,2014-05-20 18:26:47+00:00,11
1297631,2017-05-12 20:17:10+00:00,2017-05-26 12:33:08+00:00,56
1011686,2016-01-21 07:43:35+00:00,2016-01-23 04:21:29+00:00,5
700080,2014-04-21 16:36:12+00:00,2014-05-01 16:25:51+00:00,37
718752,2014-05-31 05:32:55+00:00,2014-06-06 08:10:41+00:00,10
990018,2015-12-04 07:33:54+00:00,2015-12-31 16:18:43+00:00,47
1217541,2017-01-09 11:00:06+00:00,2017-01-12 12:51:05+00:00,12
667454,2014-02-10 07:52:01+00:00,2014-02-27 02:57:07+00:00,6
681954,2014-03-11 14:55:09+00:00,2014-03-18 13:40:50+00:00,14
998032,2015-12-21 06:13:31+00:00,2015-12-22 19:27:14+00:00,1
879718,2015-05-04 18:37:28+00:00,2015-06-01 02:43:29+00:00,145
997887,2015-12-20 14:57:10+00:00,2015-12-23 06:32:51+00:00,18
744635,2014-07-24 20:38:44+00:00,2014-08-09 17:38:51+00:00,11
1160670,2016-09-15 22:31:39+00:00,,1
1326338,2017-06-23 05:58:46+00:00,2017-07-03 06:08:37+00:00,12
801750,2014-11-20 07:13:10+00:00,2014-11-27 01:30:59+00:00,8
1057835,2016-04-21 06:21:59+00:00,2016-04-25 21:03:16+00:00,7
1023254,2016-02-16 06:18:31+00:00,2016-02-19 21:06:53+00:00,9
801078,2014-11-19 08:54:27+00:00,2014-11-23 21:12:46+00:00,5
1296320,2017-05-11 10:17:27+00:00,2017-05-16 17:45:25+00:00,1
1070662,2016-05-18 05:20:55+00:00,2016-05-22 04:06:30+00:00,41
1309742,2017-05-30 06:21:18+00:00,2017-06-19 03:33:14+00:00,26
994395,2015-12-14 05:26:59+00:00,2015-12-16 15:16:58+00:00,10
1010814,2016-01-20 06:27:46+00:00,2016-01-21 16:38:46+00:00,1
1235012,2017-02-09 05:21:39+00:00,2017-02-12 18:45:26+00:00,17
1213516,2016-12-30 09:46:36+00:00,2016-12-30 17:57:56+00:00,4
750298,2014-08-06 08:50:39+00:00,2014-08-16 19:51:39+00:00,5
1138037,2016-08-23 10:55:50+00:00,2016-09-01 17:52:32+00:00,7
1019375,2016-02-08 09:55:48+00:00,2016-02-12 14:07:50+00:00,23
755934,2014-08-18 20:33:05+00:00,,16
1122514,2016-07-25 07:03:02+00:00,2016-08-02 08:56:40+00:00,12
866372,2015-04-06 14:09:14+00:00,2015-04-29 12:31:12+00:00,15
660616,2014-01-22 18:06:13+00:00,2014-01-24 11:22:40+00:00,8
655619,2014-01-09 08:58:02+00:00,2014-01-12 18:19:41+00:00,24
820165,2014-12-23 20:38:56+00:00,,15
1294281,2017-05-08 15:29:24+00:00,2017-05-14 12:33:11+00:00,13
847938,2015-02-27 08:36:36+00:00,2015-04-01 17:41:23+00:00,20
872161,2015-04-20 08:32:52+00:00,2015-04-26 00:03:09+00:00,9
756754,2014-08-19 20:00:26+00:00,2014-09-25 15:49:45+00:00,14
687185,2014-03-21 10:03:34+00:00,2014-04-24 13:20:01+00:00,17
912461,2015-07-03 05:02:38+00:00,2015-07-27 00:15:48+00:00,21
1179707,2016-11-03 17:18:56+00:00,2016-12-03 23:52:30+00:00,12
723726,2014-06-12 05:29:58+00:00,2014-07-11 05:47:19+00:00,84
1014672,2016-01-27 14:17:14+00:00,2016-02-27 01:54:34+00:00,39
731558,2014-06-27 06:42:17+00:00,2014-07-03 13:24:13+00:00,6
1271622,2017-03-31 18:20:56+00:00,2017-05-03 19:55:08+00:00,14
769086,2014-09-16 06:57:27+00:00,2014-10-21 21:13:12+00:00,40
