id,funded_amount,currency,term_in_months
1281630,325.0,INR,21.0
1273857,300.0,KES,14.0
1275640,550.0,USD,7.0
979194,100.0,KHR,8.0
790820,700.0,USD,21.0
1005955,450.0,PHP,13.0
1173280,300.0,KES,14.0
986352,2925.0,BOB,8.0
1017059,425.0,PHP,8.0
834175,950.0,NIO,22.0
1108337,225.0,PHP,8.0
687738,1500.0,USD,27.0
739789,2825.0,PEN,8.0
1278983,650.0,KES,12.0
1260843,125.0,KHR,8.0
1031015,500.0,USD,15.0
1008257,4600.0,XOF,8.0
752048,1150.0,KES,26.0
847409,875.0,RWF,10.0
832693,1000.0,USD,38.0
714741,1500.0,USD,14.0
669818,1250.0,PKR,14.0
830338,325.0,USD,10.0
961740,300.0,USD,73.0
698677,2000.0,UGX,14.0
684733,125.0,KES,14.0
1198293,400.0,PHP,8.0
1332169,0.0,NGN,19.0
1304855,425.0,PHP,14.0
733974,675.0,PHP,5.0
1107127,1050.0,BOB,14.0
1223806,500.0,PKR,14.0
1326527,550.0,PHP,11.0
1124735,2000.0,USD,26.0
709974,725.0,VND,11.0
982467,250.0,MGA,9.0
1150669,125.0,KHR,8.0
958254,125.0,PHP,8.0
686029,600.0,UGX,20.0
1027018,400.0,GTQ,14.0
1191918,300.0,PKR,14.0
924753,700.0,KHR,14.0
1076400,100.0,COP,9.0
673267,1275.0,KHR,14.0
719357,275.0,PHP,11.0
763633,250.0,KES,7.0
1031320,200.0,KHR,8.0
708126,1600.0,BIF,8.0
800129,500.0,VND,26.0
1142257,450.0,UGX,11.0
695461,300.0,UGX,7.0
1271288,1925.0,GHS,8.0
1273039,750.0,TJS,20.0
1125098,425.0,PHP,11.0
983024,1000.0,PYG,15.0
1314080,250.0,KES,15.0
822364,1025.0,VND,26.0
1218105,2050.0,UGX,8.0
721340,500.0,USD,8.0
1055486,325.0,PHP,8.0
792154,675.0,PHP,8.0
1039734,1500.0,PEN,6.0
699009,300.0,SLL,12.0
683688,625.0,TJS,14.0
1156452,1500.0,USD,14.0
893813,375.0,HTG,7.0
740268,5175.0,BIF,8.0
841677,3125.0,CRC,14.0
682929,1850.0,KGS,11.0
1240883,500.0,PKR,14.0
1327975,300.0,AMD,38.0
769459,500.0,USD,8.0
777134,700.0,USD,15.0
1000077,2300.0,MMK,14.0
1276708,125.0,PHP,8.0
901278,1275.0,PYG,14.0
854505,1350.0,KES,11.0
1321424,125.0,PHP,8.0
1129490,400.0,WST,14.0
833972,825.0,INR,43.0
1145993,325.0,PHP,8.0
1023458,425.0,PHP,11.0
825702,2275.0,MXN,14.0
717242,350.0,PHP,12.0
1022831,200.0,MGA,8.0
1326309,50.0,KES,14.0
918629,1625.0,USD,21.0
700051,550.0,PEN,8.0
762466,525.0,PHP,8.0
1016261,400.0,PHP,5.0
769747,1400.0,KHR,14.0
1193731,375.0,PHP,14.0
1261723,400.0,KES,14.0
763960,600.0,KES,15.0
1035083,300.0,KES,11.0
1302790,225.0,PHP,8.0
987249,4925.0,BOB,63.0
896774,900.0,PHP,8.0
1217260,225.0,PHP,8.0
1075017,2525.0,THB,42.0
827761,600.0,TJS,14.0
981420,525.0,EGP,14.0
1166778,400.0,COP,15.0
1202549,275.0,TJS,14.0
1203565,225.0,NGN,15.0
1321073,300.0,TJS,14.0
1055361,600.0,JOD,18.0
702523,1000.0,USD,14.0
1197041,2125.0,JOD,18.0
954885,100.0,KES,14.0
863881,625.0,USD,21.0
1281749,1725.0,LBP,18.0
1314195,300.0,KES,8.0
1076837,200.0,KHR,8.0
909302,500.0,USD,14.0
787395,550.0,LBP,12.0
939676,900.0,PHP,22.0
700735,1475.0,HNL,14.0
784855,400.0,PKR,12.0
721345,500.0,USD,8.0
1077587,350.0,PHP,10.0
847459,450.0,PKR,14.0
1021257,750.0,KHR,14.0
827665,1425.0,VND,20.0
1125825,225.0,PHP,8.0
1120200,325.0,PEN,8.0
1076759,250.0,TJS,14.0
1246106,1400.0,COP,26.0
960878,700.0,COP,26.0
1109415,325.0,PHP,8.0
1259117,825.0,KES,9.0
1092662,100.0,USD,14.0
1137598,300.0,USD,8.0
1206402,550.0,GTQ,14.0
880176,350.0,MZN,17.0
898337,725.0,BOB,14.0
1325755,0.0,MZN,20.0
1099679,875.0,PHP,26.0
1326065,250.0,PHP,11.0
1082431,250.0,KES,6.0
723516,500.0,USD,8.0
897085,175.0,USD,14.0
810591,125.0,NGN,14.0
811780,150.0,XOF,7.0
881616,225.0,MGA,9.0
1239819,725.0,JOD,18.0
1257971,300.0,PKR,11.0
1196173,300.0,KES,14.0
716369,1325.0,UGX,20.0
717389,175.0,INR,43.0
1138394,300.0,PKR,14.0
1108272,650.0,PHP,9.0
783680,1000.0,USD,20.0
984374,1075.0,EUR,20.0
691440,425.0,LRD,11.0
994652,500.0,PKR,14.0
1007822,1875.0,LBP,18.0
724484,900.0,VND,14.0
1248307,400.0,PHP,8.0
896162,675.0,RWF,29.0
662113,225.0,PHP,9.0
1064711,550.0,KES,14.0
692640,275.0,PKR,11.0
1256338,500.0,USD,14.0
752497,400.0,UGX,7.0
969008,150.0,PHP,8.0
1087244,250.0,KES,6.0
999454,300.0,TJS,14.0
1139688,175.0,KES,14.0
1246455,675.0,ALL,27.0
1181918,375.0,COP,15.0
1293960,1450.0,KHR,14.0
1272580,100.0,PHP,8.0
847326,1150.0,PHP,7.0
791766,400.0,PHP,8.0
1092979,1000.0,USD,14.0
1084379,125.0,KES,3.0
1135812,100.0,PHP,8.0
1195888,150.0,HTG,7.0
685642,5200.0,BOB,10.0
1142867,125.0,PHP,7.0
1230863,675.0,IDR,13.0
1087127,125.0,KES,3.0
1320039,4000.0,PEN,6.0
1194839,200.0,PHP,8.0
907501,1275.0,PEN,9.0
1189980,125.0,PHP,12.0
924894,500.0,KGS,14.0
729303,1250.0,AMD,26.0
1136033,500.0,USD,14.0
1293006,375.0,KGS,14.0
876512,1125.0,GHS,7.0
975064,125.0,NGN,14.0
1274824,2075.0,UGX,8.0
1221078,750.0,HTG,11.0
989243,1350.0,PEN,6.0
1279921,6425.0,PYG,8.0
808055,3625.0,PYG,5.0
776681,600.0,USD,14.0
1049159,1200.0,KES,27.0
1151732,400.0,PKR,14.0
1043105,25.0,UGX,10.0
980589,475.0,INR,43.0
1096740,150.0,NGN,19.0
1252752,425.0,TRY,8.0
1226961,900.0,USD,17.0
1152514,425.0,PHP,8.0
978132,475.0,PKR,14.0
799264,225.0,PHP,9.0
1114259,900.0,TJS,8.0
695741,4850.0,DOP,8.0
1021871,225.0,PHP,8.0
997153,525.0,IDR,37.0
930011,600.0,USD,9.0
797196,125.0,PHP,8.0
995616,1500.0,USD,20.0
1173762,550.0,PHP,8.0
1020397,425.0,PHP,8.0
800852,300.0,PHP,14.0
1264011,250.0,NGN,22.0
913009,325.0,MGA,9.0
810018,500.0,USD,14.0
1136044,400.0,KES,14.0
724043,375.0,UGX,5.0
680940,1500.0,HNL,14.0
860227,9950.0,USD,8.0
1014193,900.0,HNL,20.0
1065280,325.0,PHP,11.0
726759,500.0,PHP,14.0
1246232,400.0,PHP,8.0
708761,175.0,KES,13.0
1164784,250.0,PHP,7.0
1040693,500.0,KES,8.0
839752,275.0,PHP,10.0
724799,700.0,USD,11.0
729351,500.0,USD,8.0
1146110,300.0,CRC,38.0
782301,1000.0,USD,12.0
888138,325.0,PEN,14.0
1110792,1000.0,USD,8.0
746381,500.0,USD,8.0
1283395,1050.0,UGX,8.0
1119889,225.0,INR,43.0
688694,800.0,UGX,10.0
799196,300.0,PHP,13.0
1302017,400.0,HTG,6.0
1121611,200.0,KES,14.0
1326372,200.0,PKR,14.0
683830,525.0,PKR,14.0
1167097,825.0,PHP,8.0
882695,225.0,PHP,8.0
790535,750.0,UGX,12.0
1232448,400.0,KES,11.0
1005758,525.0,KES,11.0
707885,75.0,KES,8.0
1243613,200.0,KHR,8.0
657200,350.0,SLL,12.0
1028578,1025.0,USD,17.0
1236256,450.0,NIO,13.0
723926,825.0,UGX,14.0
730699,325.0,XOF,10.0
748883,450.0,WST,14.0
1327311,225.0,KHR,8.0
1232629,425.0,PHP,8.0
869173,275.0,GTQ,8.0
668405,250.0,KES,14.0
1158711,225.0,PHP,8.0
912628,875.0,UGX,14.0
734824,200.0,USD,8.0
712083,375.0,CRC,38.0
1115721,800.0,KES,20.0
1139525,175.0,PHP,11.0
700022,425.0,LRD,11.0
1283125,475.0,KES,9.0
857699,300.0,NIO,11.0
1046233,400.0,KES,14.0
1022762,1700.0,EUR,30.0
737482,1375.0,TZS,7.0
922254,5375.0,BOB,11.0
1026690,475.0,TZS,9.0
864275,325.0,PEN,14.0
1189920,250.0,PHP,8.0
1220320,725.0,PYG,14.0
1232965,300.0,HTG,7.0
729293,125.0,KES,14.0
1224277,550.0,UAH,14.0
748779,1800.0,PEN,50.0
1051363,700.0,UGX,12.0
1304119,325.0,PHP,14.0
1183329,300.0,USD,14.0
689845,400.0,UGX,12.0
867427,4200.0,PEN,8.0
695353,550.0,USD,26.0
732958,700.0,PHP,7.0
1207810,500.0,KES,14.0
784322,1400.0,PEN,8.0
822007,2100.0,GHS,7.0
1093027,500.0,USD,14.0
1329766,50.0,KES,14.0
1113375,200.0,MGA,12.0
1018448,300.0,PEN,14.0
1208559,5575.0,PYG,6.0
931357,75.0,UGX,6.0
935942,4550.0,PEN,8.0
1129430,350.0,IDR,36.0
860498,1125.0,PHP,7.0
1003873,1050.0,KES,11.0
1210650,1200.0,PEN,8.0
1052622,400.0,USD,14.0
907423,275.0,KES,13.0
660380,350.0,KES,5.0
1030105,1000.0,USD,20.0
686600,1050.0,IDR,14.0
1254699,625.0,PEN,6.0
1333178,0.0,UGX,15.0
752203,675.0,INR,43.0
760818,1000.0,USD,14.0
703371,650.0,TJS,20.0
687850,500.0,VND,20.0
1301927,625.0,INR,25.0
1141917,200.0,USD,14.0
1129733,150.0,XOF,11.0
1298459,900.0,VND,20.0
930622,350.0,KES,13.0
817962,850.0,VND,26.0
733979,1000.0,USD,26.0
1254781,1400.0,USD,26.0
719639,1350.0,NIO,11.0
732584,2300.0,KES,17.0
1181726,1275.0,AMD,30.0
831333,500.0,USD,14.0
1284713,250.0,KES,14.0
1280906,225.0,HTG,8.0
738660,500.0,USD,8.0
673974,600.0,USD,17.0
992439,1100.0,UGX,20.0
885016,1125.0,PHP,8.0
871767,1925.0,UAH,27.0
1195302,2050.0,VND,14.0
885746,800.0,USD,15.0
1216932,325.0,PHP,9.0
721062,250.0,KES,8.0
1308419,5225.0,PYG,6.0
697899,450.0,WST,14.0
1122887,300.0,USD,7.0
833302,1100.0,USD,79.0
1185174,250.0,PHP,10.0
832034,350.0,PYG,15.0
837591,500.0,PKR,13.0
1230251,600.0,USD,12.0
1065757,1475.0,BOB,21.0
1174570,500.0,USD,14.0
1018966,850.0,KES,11.0
925257,200.0,USD,8.0
1189303,350.0,MZN,18.0
799807,2500.0,HTG,7.0
1141587,100.0,KHR,8.0
1285056,325.0,PHP,8.0
676229,650.0,XOF,14.0
723989,525.0,TJS,14.0
1047729,900.0,USD,15.0
707779,375.0,NIO,9.0
946964,1075.0,PHP,8.0
1141344,650.0,PHP,8.0
985237,200.0,KES,14.0
987871,725.0,PEN,7.0
902059,200.0,USD,13.0
1096365,250.0,USD,14.0
1012556,300.0,USD,14.0
927296,3050.0,HTG,8.0
884720,250.0,MGA,8.0
818602,275.0,PHP,11.0
979873,800.0,KES,14.0
1195938,275.0,HTG,7.0
1323990,50.0,COP,14.0
1201977,1000.0,USD,26.0
802711,675.0,PHP,7.0
757228,450.0,PKR,14.0
770018,700.0,PHP,20.0
974333,1900.0,CRC,62.0
732317,275.0,PHP,12.0
1155274,75.0,PHP,8.0
1154982,350.0,NIO,5.0
715359,600.0,USD,12.0
960341,325.0,PHP,7.0
1217819,125.0,PHP,7.0
1305897,225.0,USD,13.0
1093976,300.0,PEN,14.0
1247265,300.0,KES,14.0
1328563,0.0,PHP,14.0
1148888,225.0,PHP,14.0
1301530,350.0,PHP,8.0
1296599,350.0,USD,20.0
1046130,350.0,PHP,8.0
975873,100.0,NGN,14.0
726150,700.0,PHP,5.0
1158777,1300.0,USD,8.0
871910,475.0,PHP,7.0
990530,2000.0,USD,26.0
791876,1475.0,TZS,8.0
1201875,825.0,USD,9.0
1126912,100.0,KHR,8.0
1092492,950.0,CRC,38.0
1052808,575.0,KES,9.0
878532,300.0,TJS,21.0
744296,325.0,PHP,8.0
1244688,200.0,KHR,8.0
893938,375.0,PHP,8.0
886784,350.0,PHP,7.0
809341,2750.0,UGX,50.0
997288,125.0,XOF,9.0
1257845,50.0,KES,7.0
674946,900.0,PHP,8.0
883360,850.0,KGS,13.0
1214857,425.0,UGX,12.0
1121581,250.0,KES,14.0
1018359,450.0,PKR,14.0
836481,425.0,JOD,15.0
695240,500.0,USD,5.0
969248,4650.0,BOB,8.0
1104101,900.0,UGX,14.0
972129,925.0,PYG,15.0
946077,150.0,PHP,7.0
851608,425.0,WST,14.0
968588,550.0,PHP,12.0
698349,475.0,KES,11.0
869599,1025.0,UGX,15.0
1153188,275.0,HNL,10.0
991207,75.0,NGN,14.0
980270,400.0,PKR,14.0
761366,475.0,YER,15.0
973745,625.0,PEN,10.0
1121435,225.0,UGX,11.0
1223665,375.0,IDR,25.0
996918,125.0,KHR,8.0
852372,650.0,AMD,20.0
678023,250.0,INR,43.0
796260,725.0,COP,14.0
986404,650.0,PHP,8.0
740179,175.0,KES,14.0
1320511,25.0,TJS,20.0
1123006,500.0,USD,14.0
867710,1150.0,KES,14.0
1323328,50.0,PKR,14.0
1014223,400.0,USD,14.0
689478,1625.0,PEN,14.0
767218,600.0,UGX,24.0
1050967,1450.0,BOB,15.0
1041397,325.0,PHP,8.0
1230070,500.0,USD,14.0
743057,1500.0,USD,14.0
1071346,550.0,PHP,8.0
744785,1050.0,KHR,14.0
840448,400.0,PKR,12.0
1103101,275.0,PHP,8.0
1027315,200.0,PHP,8.0
743127,100.0,LRD,11.0
1261994,1550.0,PEN,6.0
897755,450.0,PHP,8.0
821234,325.0,USD,14.0
1229714,350.0,KES,14.0
1212068,300.0,USD,8.0
878604,3675.0,RWF,6.0
723725,950.0,VND,12.0
732567,325.0,UGX,11.0
893719,200.0,USD,13.0
658375,350.0,PHP,8.0
936620,75.0,XOF,8.0
715272,1450.0,PEN,6.0
910027,225.0,GEL,13.0
1248421,300.0,PKR,14.0
1044704,1700.0,KGS,20.0
1013990,350.0,XOF,8.0
1087362,10000.0,USD,36.0
866740,275.0,PHP,7.0
918011,425.0,PHP,8.0
836408,350.0,YER,7.0
1159287,275.0,PHP,8.0
1105700,550.0,PHP,7.0
668915,3375.0,PYG,8.0
792775,350.0,PHP,11.0
1102515,200.0,KHR,8.0
921130,225.0,PHP,8.0
1029795,3550.0,XOF,8.0
865399,675.0,UGX,12.0
1326830,25.0,ALL,39.0
1247117,1500.0,USD,15.0
1246680,275.0,TJS,14.0
1197606,225.0,PHP,8.0
689059,175.0,PHP,8.0
1290288,200.0,KES,14.0
923951,1000.0,PYG,13.0
923157,550.0,PHP,8.0
971971,100.0,PHP,11.0
966697,1000.0,USD,15.0
761991,125.0,XOF,6.0
1197115,300.0,PKR,15.0
867776,450.0,RWF,6.0
668357,1300.0,AZN,14.0
807611,1075.0,KES,11.0
897650,275.0,HNL,15.0
751968,2350.0,INR,43.0
773983,275.0,PHP,14.0
1047491,2800.0,XOF,10.0
1067459,175.0,PHP,11.0
979369,575.0,USD,10.0
830214,450.0,PKR,14.0
968701,400.0,NGN,14.0
1089978,10000.0,USD,36.0
722096,300.0,SLL,11.0
1141030,325.0,PHP,8.0
1152845,400.0,KES,14.0
1000483,975.0,KES,11.0
1257271,800.0,USD,17.0
825315,650.0,USD,28.0
1047283,575.0,EUR,22.0
919056,325.0,INR,43.0
1329661,25.0,MZN,20.0
856492,350.0,KES,8.0
1322954,300.0,HTG,9.0
760932,6000.0,USD,14.0
935210,3225.0,PYG,6.0
1306777,325.0,INR,22.0
730653,625.0,XOF,23.0
770728,125.0,KES,14.0
1076822,175.0,KHR,8.0
1007796,1500.0,USD,26.0
893708,75.0,USD,14.0
1129389,450.0,PHP,8.0
826617,375.0,PHP,11.0
930031,750.0,NIO,8.0
1244109,300.0,LRD,6.0
716786,275.0,PEN,8.0
714197,525.0,PKR,11.0
669020,375.0,PEN,14.0
749275,575.0,NGN,17.0
866657,1900.0,KHR,14.0
928240,500.0,KES,13.0
774466,700.0,KHR,14.0
894989,125.0,PHP,7.0
999863,450.0,USD,14.0
670110,400.0,PKR,14.0
1319337,175.0,KHR,8.0
1098868,275.0,GHS,10.0
798935,1000.0,USD,8.0
716388,700.0,PHP,8.0
1283967,1500.0,USD,6.0
1005453,150.0,PHP,7.0
851696,400.0,KES,14.0
655186,250.0,INR,43.0
1193009,250.0,PHP,8.0
754845,2700.0,USD,26.0
947529,125.0,PHP,8.0
1082517,3500.0,USD,18.0
960050,275.0,UGX,9.0
764109,3000.0,USD,27.0
774555,275.0,KHR,15.0
690981,600.0,NIO,15.0
711675,275.0,PHP,8.0
919398,725.0,BOB,14.0
1050499,250.0,PHP,14.0
802480,425.0,IDR,8.0
882250,925.0,HNL,17.0
1191678,175.0,KHR,8.0
755544,825.0,TJS,14.0
1117605,325.0,PHP,8.0
938323,350.0,USD,14.0
891038,250.0,PHP,8.0
918310,750.0,KHR,20.0
1251265,200.0,PHP,8.0
707271,975.0,KHR,14.0
1113943,150.0,PHP,7.0
972788,550.0,PHP,7.0
1189092,550.0,KES,11.0
924104,350.0,PHP,5.0
709697,575.0,YER,12.0
1212295,750.0,PEN,10.0
1280517,1075.0,MMK,8.0
711794,450.0,WST,14.0
1306537,625.0,PHP,8.0
1183472,1000.0,USD,62.0
826769,400.0,TJS,12.0
707892,1150.0,PHP,14.0
703583,350.0,KES,50.0
1008669,425.0,TJS,4.0
799075,250.0,NIO,14.0
1263765,200.0,PHP,8.0
710696,675.0,UGX,7.0
749103,2050.0,XOF,5.0
1175878,225.0,TZS,10.0
837049,525.0,RWF,6.0
844630,775.0,PYG,15.0
891972,125.0,PHP,8.0
837886,1100.0,KES,19.0
1130007,225.0,PHP,12.0
1141883,550.0,PHP,13.0
738135,75.0,NGN,18.0
1055870,1050.0,USD,15.0
1183808,500.0,COP,20.0
1127068,200.0,KES,14.0
1284814,1250.0,PEN,6.0
1326597,550.0,XOF,10.0
1327895,275.0,MZN,18.0
1046728,1550.0,LBP,18.0
1322717,75.0,EGP,14.0
1093128,1500.0,USD,28.0
812166,750.0,TJS,14.0
764539,475.0,KES,14.0
921789,500.0,PHP,10.0
1096557,725.0,UGX,39.0
1108113,325.0,USD,20.0
734159,250.0,UGX,12.0
831447,250.0,PHP,8.0
921891,450.0,PHP,7.0
859401,600.0,INR,43.0
1027668,500.0,USD,26.0
759638,375.0,PEN,14.0
1119020,300.0,KES,11.0
1262912,800.0,USD,14.0
766296,450.0,WST,14.0
1017529,275.0,PHP,8.0
1094295,225.0,TJS,13.0
789448,1000.0,IDR,72.0
1160733,400.0,IDR,25.0
967448,650.0,USD,17.0
832395,450.0,XOF,6.0
676473,400.0,USD,14.0
1237580,725.0,PHP,6.0
1325066,200.0,KHR,10.0
958480,650.0,PHP,8.0
691395,1025.0,PKR,14.0
1305984,350.0,COP,14.0
1023908,1450.0,PKR,14.0
1039036,975.0,PYG,14.0
1159716,675.0,KES,14.0
988106,225.0,PHP,13.0
840966,600.0,WST,14.0
772536,1500.0,USD,26.0
925891,100.0,KES,8.0
1215622,75.0,KES,14.0
1287343,525.0,KHR,20.0
1011844,1125.0,KES,11.0
1291738,1350.0,MXN,16.0
901688,275.0,PHP,14.0
947229,175.0,TRY,8.0
654101,250.0,INR,43.0
975360,150.0,NGN,14.0
912144,150.0,UGX,14.0
661171,800.0,PEN,15.0
1192562,175.0,GHS,7.0
736953,675.0,XOF,10.0
1185879,3000.0,USD,40.0
990658,475.0,PKR,14.0
1180990,175.0,PHP,8.0
1312074,375.0,PHP,8.0
975900,650.0,PHP,8.0
1051766,1325.0,USD,8.0
860243,500.0,PEN,8.0
734550,375.0,PHP,8.0
679339,600.0,USD,17.0
821205,125.0,PHP,15.0
653434,750.0,HNL,15.0
879877,250.0,PHP,7.0
1164663,400.0,COP,14.0
1312563,250.0,TJS,14.0
1243906,1275.0,TJS,14.0
656060,800.0,PHP,7.0
953983,100.0,KHR,9.0
857595,325.0,XOF,7.0
711593,200.0,PHP,8.0
973356,125.0,KHR,8.0
759954,350.0,PHP,8.0
1060070,450.0,PHP,13.0
1217765,3075.0,PEN,6.0
1177366,550.0,PYG,15.0
791684,2675.0,MWK,6.0
805902,2050.0,JOD,23.0
1186289,900.0,LAK,10.0
914674,225.0,IDR,14.0
1092890,825.0,TZS,8.0
1037534,850.0,KGS,12.0
896528,625.0,USD,23.0
1157966,1600.0,RWF,9.0
1301282,825.0,GTQ,14.0
1050122,625.0,PHP,13.0
1197490,325.0,PKR,11.0
719096,2250.0,USD,12.0
1085324,5000.0,USD,24.0
1041414,550.0,PHP,8.0
861316,850.0,USD,19.0
1180550,375.0,USD,26.0
1162090,250.0,PHP,11.0
878111,500.0,USD,26.0
811086,200.0,KES,122.0
1229012,350.0,KES,14.0
781650,425.0,PHP,8.0
701632,1125.0,PHP,8.0
1082540,125.0,KES,3.0
1289282,350.0,KHR,14.0
1177859,1700.0,GHS,13.0
910651,4225.0,USD,39.0
764445,275.0,UGX,12.0
816185,325.0,PHP,8.0
1204048,250.0,MZN,18.0
1247254,400.0,GEL,15.0
655023,2000.0,USD,27.0
1227605,100.0,KES,5.0
912530,450.0,PHP,8.0
1062856,350.0,COP,15.0
1307749,250.0,INR,15.0
813993,300.0,PKR,14.0
1230720,300.0,KES,11.0
806178,875.0,KGS,10.0
727261,675.0,PHP,8.0
1152264,1325.0,HNL,20.0
758395,725.0,MNT,14.0
885717,425.0,COP,14.0
959180,725.0,TZS,10.0
983231,150.0,KES,8.0
911019,1275.0,PEN,17.0
975993,325.0,PHP,14.0
1316022,3000.0,USD,30.0
1090276,5000.0,USD,24.0
742488,500.0,USD,14.0
1015355,775.0,TJS,15.0
1046575,575.0,USD,10.0
1337093,0.0,USD,14.0
711303,775.0,USD,8.0
720406,650.0,PHP,8.0
1232608,525.0,PHP,8.0
803602,350.0,PYG,15.0
1112532,275.0,PHP,13.0
763303,275.0,PHP,14.0
904705,225.0,KES,14.0
777458,375.0,YER,39.0
1248093,325.0,AMD,27.0
1088873,225.0,KES,9.0
1007922,1225.0,COP,26.0
742109,1250.0,IDR,8.0
791415,525.0,PHP,11.0
955552,200.0,KES,8.0
1308408,275.0,XAF,15.0
1229863,275.0,TZS,14.0
1124653,3500.0,ZAR,23.0
929958,875.0,UGX,34.0
674137,225.0,PHP,5.0
1275511,500.0,USD,14.0
1179406,375.0,PHP,10.0
1124161,525.0,PHP,13.0
734668,900.0,KHR,13.0
1260136,200.0,PHP,14.0
729451,550.0,PEN,14.0
1284986,775.0,USD,6.0
853836,450.0,USD,14.0
1248767,475.0,KES,11.0
991110,400.0,USD,14.0
784797,125.0,KHR,8.0
997149,1800.0,VND,17.0
1142081,3325.0,PYG,6.0
734475,450.0,WST,14.0
1187879,100.0,KES,11.0
954251,225.0,PHP,10.0
897867,225.0,PHP,12.0
1245960,275.0,SLL,6.0
761172,1000.0,USD,18.0
704582,675.0,PHP,14.0
714369,650.0,KHR,14.0
844080,800.0,KES,11.0
1135122,1075.0,AMD,26.0
950190,175.0,PHP,8.0
990425,500.0,USD,14.0
748838,2025.0,EUR,22.0
802687,450.0,PHP,7.0
730349,175.0,PHP,8.0
1229686,300.0,INR,14.0
1065094,950.0,USD,20.0
1306578,425.0,KHR,14.0
931584,225.0,PHP,7.0
1111622,175.0,KHR,8.0
1134340,450.0,GHS,9.0
1085577,250.0,KES,6.0
711301,875.0,USD,8.0
940800,425.0,USD,30.0
1144550,225.0,PHP,11.0
1229450,250.0,PHP,5.0
772652,175.0,PHP,8.0
744367,1100.0,KHR,14.0
1229177,1550.0,LBP,18.0
1061910,275.0,PHP,8.0
1239108,3300.0,XOF,8.0
1205285,900.0,MWK,6.0
867174,450.0,PHP,7.0
695513,300.0,KES,13.0
841238,750.0,KHR,14.0
685576,400.0,NIO,15.0
869931,725.0,HNL,15.0
1213430,100.0,MGA,6.0
846356,225.0,KES,8.0
1152429,575.0,PHP,11.0
907674,450.0,PHP,14.0
1225376,925.0,PEN,6.0
1180081,275.0,PHP,8.0
841301,1000.0,USD,27.0
1227341,1750.0,KHR,20.0
669449,425.0,UGX,8.0
1300108,75.0,NGN,21.0
702258,1150.0,VND,14.0
702245,5100.0,PYG,5.0
682746,525.0,HNL,15.0
738725,1350.0,COP,26.0
1184956,125.0,PHP,8.0
1133264,75.0,NGN,19.0
917824,500.0,USD,14.0
1153186,5050.0,PYG,6.0
1143433,175.0,KHR,8.0
1027244,350.0,KGS,14.0
992464,375.0,USD,15.0
994193,1025.0,BOB,20.0
1311626,625.0,PHP,13.0
757291,250.0,NIO,4.0
949605,925.0,AMD,26.0
1264235,400.0,LRD,11.0
1100848,3700.0,RWF,9.0
1321259,0.0,KHR,14.0
1183497,500.0,USD,8.0
1308156,775.0,KES,14.0
1310039,275.0,NGN,21.0
833541,750.0,TJS,14.0
1041897,600.0,GTQ,14.0
1103550,1200.0,XOF,8.0
1178901,75.0,KES,8.0
935463,225.0,PHP,8.0
1062709,400.0,KES,14.0
1325226,300.0,PHP,14.0
1224664,950.0,MMK,8.0
1222422,5850.0,USD,7.0
773523,350.0,PHP,14.0
1303960,225.0,PHP,14.0
1284536,200.0,KHR,8.0
1179768,700.0,HNL,14.0
1321502,25.0,KES,14.0
1138494,250.0,KHR,8.0
1173430,1200.0,COP,21.0
1160978,500.0,KES,14.0
853513,925.0,TJS,14.0
1231832,100.0,KES,8.0
1098580,400.0,PHP,14.0
1191481,550.0,NGN,15.0
1296094,1500.0,KHR,20.0
1177006,300.0,KGS,12.0
807407,1125.0,PYG,15.0
799901,1600.0,IDR,8.0
1216844,300.0,HTG,10.0
1157925,750.0,UGX,12.0
866797,1150.0,KES,10.0
973786,1075.0,PEN,14.0
1259107,150.0,KES,14.0
1095080,1250.0,ZAR,98.0
801887,1100.0,AZN,12.0
1047772,225.0,HTG,7.0
931089,1000.0,LBP,14.0
863292,300.0,USD,17.0
692555,100.0,UGX,8.0
831683,350.0,PHP,8.0
1008098,425.0,PHP,7.0
763927,250.0,KES,13.0
912704,225.0,KES,8.0
1085343,125.0,KES,3.0
822162,1500.0,USD,20.0
865640,2000.0,RWF,10.0
1091545,200.0,KES,14.0
1332901,0.0,MMK,13.0
794202,500.0,USD,14.0
745424,75.0,NGN,18.0
811718,2175.0,USD,62.0
1179972,325.0,PHP,8.0
1103037,500.0,KES,14.0
755790,75.0,KES,8.0
1057367,700.0,USD,30.0
1182472,200.0,MGA,12.0
1193949,775.0,WST,14.0
1310496,1325.0,VND,14.0
971771,1900.0,CRC,33.0
1244542,175.0,KHR,8.0
699752,1150.0,PHP,25.0
1042103,475.0,VND,26.0
783406,300.0,XOF,14.0
962649,200.0,KES,8.0
709812,275.0,INR,43.0
1110229,1075.0,PHP,14.0
1119896,300.0,PKR,14.0
852289,600.0,WST,14.0
1038970,500.0,COP,14.0
933938,650.0,INR,20.0
1135020,675.0,ZMW,14.0
1213998,2025.0,KGS,14.0
839955,550.0,TZS,10.0
804375,225.0,TRY,7.0
868178,325.0,KES,15.0
1208076,500.0,USD,21.0
754919,1925.0,AZN,20.0
729976,175.0,KES,14.0
874338,425.0,KGS,8.0
905946,275.0,KES,13.0
874605,400.0,KHR,14.0
940400,225.0,PHP,14.0
672489,225.0,PHP,8.0
844306,575.0,RWF,10.0
1054455,225.0,GTQ,8.0
988059,200.0,COP,15.0
